date,Ret,Ret_5,Ret_10,Ret_15,Ret_20,Ret_25,Ret_30,Ret_40,Ret_50,OT
2024-07-27 00:00:00,-0.0014537411892032726,0.003374788692799058,0.057620282567556025,0.17122560839731427,0.21422412454540596,0.09325184761063188,0.1007800541112962,0.019898227631428345,-0.022053547316195354,-0.09788848225027635
2024-07-28 00:00:00,0.006525726007755361,0.03531438690743238,0.0669302581777369,0.15234875074027032,0.20369896197466253,0.13430976510536774,0.13156022019232672,0.047821391073211705,-0.015148900270867127,-0.11535935956055055
2024-07-29 00:00:00,-0.021037797689324123,0.022146764801945773,0.0016452938903137593,0.09923244123784869,0.15188424362988595,0.17273793778432522,0.09743456300499465,0.028626981047798594,-0.04060530729136458,-0.04078961537125969
2024-07-30 00:00:00,-0.009262185475442442,0.0064427931162061025,-0.014332646228946144,0.020515803234092855,0.14648690485282878,0.1683417016141664,0.05620323224192392,0.021169023922194885,-0.04763569207419727,-0.03054369209309238
2024-07-31 00:00:00,-0.023893373992326827,-0.04848641579689916,-0.05187144241045083,-0.007341311393368244,0.12685232956442705,0.10832465814347403,0.02811796093089991,0.008160402451710347,-0.0402896095608285,-0.004421391942029618
2024-08-01 00:00:00,0.011424614182306447,-0.03621464574111821,-0.032962073825279936,0.019318938705750632,0.1288100879062799,0.17025142802467474,0.05366011924358993,0.017196537590296046,-0.0422572877999815,-0.03789679598745366
2024-08-02 00:00:00,-0.06032105869640059,-0.10022289750503366,-0.0684478207770779,-0.04000058373262949,0.03685702000477464,0.08306076428176068,0.020625953778253603,-0.02794726492993449,-0.08001228580734132,-0.031115061915092723
2024-08-03 00:00:00,-0.011967302150066583,-0.09188608513858787,-0.07177429985277795,-0.09039197086275752,-0.0017717244448299807,0.046042109949912424,0.06497963978782262,0.006680440655308706,-0.0807591526992385,-0.027232468638036633
2024-08-04 00:00:00,-0.04223983565450573,-0.12211352025613276,-0.11645747928762862,-0.13469595659947653,-0.10410297397583723,0.006485352973691905,0.025671383568020234,-0.059666459107414305,-0.12198068374099202,0.021873180612431264
2024-08-05 00:00:00,-0.07098647891315102,-0.16446790962058522,-0.20497986596637374,-0.20780816432878457,-0.1706018108752123,-0.058478717530121016,-0.07395918156233283,-0.11214729586996453,-0.18979247808681987,0.09497835052463821
2024-08-06 00:00:00,0.03783671505322772,-0.14264902411735458,-0.17369768598474655,-0.17090909027857415,-0.1260859131649622,-0.032213569547376086,0.0033162038450142983,-0.0904228940659999,-0.15725573444809504,0.0523890040875481
2024-08-07 00:00:00,-0.017968550940289485,-0.10400714095946917,-0.19380614143633024,-0.16533589959261696,-0.13984737834135796,-0.07098351422967697,-0.02958528929656279,-0.08774309988599238,-0.15525282964513554,0.04176146426890548
2024-08-08 00:00:00,0.12144256099404904,0.016974973258837567,-0.07647087571783717,-0.05601769341461316,-0.07495139889212898,0.015173173838934462,0.06379864679392999,0.013512780928980783,-0.05003302497992168,-0.042094482172986836
2024-08-09 00:00:00,-0.013450358103773374,0.04754439893786411,-0.08037493524103312,-0.07444998120431356,-0.09355559595749519,-0.06150808836329835,0.05433809412059021,-0.028689034150890635,-0.06090737024570059,-0.05665380134587006
2024-08-10 00:00:00,0.001079157301276501,0.12880473784444924,-0.056847417758639995,-0.1025775060211137,-0.10577010261264064,-0.06377139455633318,0.0627936844333814,-0.030327890299300053,-0.04915091311418074,-0.048801932659442326
2024-08-11 00:00:00,-0.036529632368097475,0.047920062935763674,-0.10156471139501966,-0.1341012270931683,-0.13117900170525376,-0.08420789512337667,0.014162817108291703,-0.053354566675827386,-0.08611473518207557,-0.04358001642874609
2024-08-12 00:00:00,0.010814659848586317,0.07863446020914266,-0.033551226137570445,-0.13041152254425015,-0.09970253860113276,-0.07220974123975166,0.0020691956542671086,-0.013617298398833966,-0.06056082606191404,-0.09107582905576106
2024-08-13 00:00:00,0.021144992390795814,-0.017834514247083266,-0.0011622813906743135,-0.09294156904244377,-0.0728531593104047,-0.0914491913478317,-0.0029319465931527677,0.06374183377105025,0.005510394712779254,-0.10674682710785455
2024-08-14 00:00:00,-0.0308911115194338,-0.035197762200287475,0.010673180289806128,-0.11274367958384324,-0.10702727067035578,-0.12546041053876456,-0.09454090349598021,0.03661855916293666,-0.049630109692915925,-0.06632421214144746
2024-08-15 00:00:00,-0.020041310813293967,-0.055552870736607196,0.0660963941561068,-0.10924225124479159,-0.15243190182524646,-0.15544714051101016,-0.11578158125445925,-0.01275122262223305,-0.05346343358522043,-0.009391271419104452
2024-08-16 00:00:00,0.023175912946963972,0.0029738185818324325,0.05103638709119718,-0.09889292783919212,-0.13152620123231196,-0.12859528567623857,-0.08148449554479897,0.05452183799931909,-0.044001364798261444,-0.021146335806234817
2024-08-17 00:00:00,0.00993082725079053,0.0020968418314843973,0.08089618606618987,-0.03152473592054883,-0.128588133048544,-0.09781475722329225,-0.07026431181433934,0.04891755970187028,-0.013944995954203954,-0.03590850154042757
2024-08-18 00:00:00,-0.016728732324455264,-0.03507039710947035,-0.05227944785965388,-0.03619191683022083,-0.12475246841761833,-0.10536856719217969,-0.12331242900139361,0.00818384090569646,-0.039473107656688655,-0.00610343580421846
2024-08-19 00:00:00,0.01726094125025579,0.012873999758325372,-0.022776898424022307,0.02368458656860306,-0.10132114192923303,-0.09553113996877483,-0.11420158807539471,0.030323542446228258,-0.05081248535817484,0.01811708010939239
2024-08-20 00:00:00,-0.008079210921579816,0.025237888253343943,-0.0317170196270663,0.0930024158191114,-0.08676140672090749,-0.13104107287641276,-0.13413240981918506,0.029085036284685728,-0.06108299963449593,0.016815474663696817
2024-08-21 00:00:00,0.03664287570061453,0.03873199056755139,0.04182099106264503,0.09174511852216671,-0.06399125721990595,-0.09788848225027635,-0.0948440465005308,0.056576111218644476,-0.01376491646928335,-0.03256802999633035
2024-08-22 00:00:00,-0.012967304646127387,0.015180850743142793,0.017309524417502997,0.09730510973569295,-0.016822457488132936,-0.11535935956055055,-0.08411881771003304,0.019414536864472254,0.003456517059533981,-0.03625930519085219
2024-08-23 00:00:00,0.061482671821355916,0.09593040827497124,0.05749569365242402,0.03863577163775078,0.05626658608697355,-0.04078961537125969,-0.01954620858730305,0.054395172756146026,0.12490240837081834,-0.059066299654043974
2024-08-24 00:00:00,0.0013205019089592707,0.07875722144847352,0.09264514165669269,0.05418647779136099,0.10430714024637533,-0.03054369209309238,-0.024297685666047286,-0.010654517236024175,0.13265623242054358,-0.03941028697693738
2024-08-25 00:00:00,0.0024081210374646833,0.09016265342359886,0.11767605664867253,0.055585943148267924,0.19155041382776639,-0.004421391942029618,-0.052693430290826515,-0.011730244520359312,0.10342432043080585,-0.021654114995294016
2024-08-26 00:00:00,-0.022583597070127692,0.027878437497226294,0.06769021544295839,0.07086533244528348,0.12218126657178896,-0.03789679598745366,-0.0727390226871627,-0.0193099831605289,0.1259026484027974,0.004966811822171291
2024-08-27 00:00:00,-0.05369739018896724,-0.014537155100638688,0.0004230092606913871,0.0025207380756886444,0.08135341516274197,-0.031115061915092723,-0.12821951775894724,-0.0698710250082416,0.049361261543326096,0.06538549252553238
2024-08-28 00:00:00,-0.00800797843742207,-0.07905111817873489,0.00929588405475723,-0.026100523399997022,-0.04346954749064669,-0.027232468638036633,-0.11661626884481602,-0.11516284298914381,0.017555800996635673,0.07828683497769062
2024-08-29 00:00:00,0.006108236397788236,-0.0746476742109562,-0.0017694961709284751,0.011081723094120033,-0.024506090960403792,0.021873180612431264,-0.1029113507274837,-0.11576900497350984,0.028500388883052175,0.06637046487181064
2024-08-30 00:00:00,-0.004524521990973862,-0.0810474002462872,0.0018078045180218716,0.027091317939775594,-0.029966553280424302,0.09497835052463821,-0.08511044986594551,-0.13256709047764736,0.030945420862710016,0.0876613341124759
2024-08-31 00:00:00,-0.002530098940268344,-0.062193394742235286,-0.03604881191307063,0.0012869364114922455,0.0042645821087390345,0.0523890040875481,-0.09773326033737517,-0.12747384322022925,0.01848779771348008,0.07076909074505311
2024-09-01 00:00:00,-0.027885585694078285,-0.036613331348177125,-0.0506182327722563,-0.03620580986571087,-0.03418488589089552,0.04176146426890548,-0.06658916719145347,-0.13047910458691592,-0.03218642545395556,0.13703383059659657
2024-09-02 00:00:00,0.031172733823612075,0.001437555191319273,-0.07772720333273297,0.010746802592457305,-0.024700489151587512,-0.042094482172986836,-0.025834061623380422,-0.09575413979078673,-0.027560015229723067,0.11297417297994183
2024-09-03 00:00:00,-0.02844504270361159,-0.032955316365959275,-0.10514295285731035,-0.03466649823076651,-0.02223879496228609,-0.05665380134587006,-0.011802973340540368,-0.1268859081048307,-0.1146772226898698,0.14724837716331174
